1589631886 ; 1 ; 3749 ; 140222575675200 ; 4 ; -1 ; RECVD
1589631886 ; 1 ; 3749 ; 140222567167744 ; 4 ; 1 ; ENTER
1589631887 ; 2 ; 3749 ; 140222575675200 ; 2 ; -1 ; RECVD
1589631887 ; 2 ; 3749 ; 140222558775040 ; 2 ; 2 ; ENTER
1589631887 ; 3 ; 3749 ; 140222575675200 ; 3 ; -1 ; RECVD
1589631887 ; 2 ; 3749 ; 140222558775040 ; 2 ; 2 ; TIMUP
1589631887 ; 4 ; 3749 ; 140222575675200 ; 1 ; -1 ; RECVD
1589631887 ; 4 ; 3749 ; 140222550382336 ; 1 ; 3 ; ENTER
1589631887 ; 1 ; 3749 ; 140222567167744 ; 4 ; 1 ; TIMUP
1589631887 ; 4 ; 3749 ; 140222558775040 ; 1 ; 4 ; ENTER
1589631887 ; 5 ; 3749 ; 140222575675200 ; 4 ; -1 ; RECVD
1589631887 ; 4 ; 3749 ; 140222550382336 ; 1 ; 3 ; TIMUP
1589631887 ; 5 ; 3749 ; 140222567167744 ; 4 ; 5 ; ENTER
1589631887 ; 4 ; 3749 ; 140222558775040 ; 1 ; 4 ; TIMUP
1589631887 ; 6 ; 3749 ; 140222575675200 ; 1 ; -1 ; RECVD
1589631887 ; 6 ; 3749 ; 140222558775040 ; 1 ; 6 ; ENTER
1589631887 ; 7 ; 3749 ; 140222575675200 ; 2 ; -1 ; RECVD
1589631887 ; 6 ; 3749 ; 140222558775040 ; 1 ; 6 ; TIMUP
1589631887 ; 7 ; 3749 ; 140222550382336 ; 2 ; 2 ; ENTER
1589631887 ; 8 ; 3749 ; 140222575675200 ; 3 ; -1 ; RECVD
1589631887 ; 5 ; 3749 ; 140222567167744 ; 4 ; 5 ; TIMUP
1589631887 ; 8 ; 3749 ; 140222558775040 ; 3 ; 1 ; ENTER
1589631887 ; 9 ; 3749 ; 140222575675200 ; 5 ; -1 ; RECVD
1589631887 ; 7 ; 3749 ; 140222550382336 ; 2 ; 2 ; TIMUP
1589631887 ; 9 ; 3749 ; 140222567167744 ; 5 ; 3 ; ENTER
1589631887 ; 10 ; 3749 ; 140222575675200 ; 2 ; -1 ; RECVD
1589631888 ; 8 ; 3749 ; 140222558775040 ; 3 ; 1 ; TIMUP
1589631888 ; 11 ; 3749 ; 140222575675200 ; 3 ; -1 ; RECVD
1589631888 ; 11 ; 3749 ; 140222550382336 ; 3 ; 4 ; ENTER
1589631888 ; 9 ; 3749 ; 140222567167744 ; 5 ; 3 ; TIMUP
1589631888 ; 12 ; 3749 ; 140222575675200 ; 3 ; -1 ; RECVD
1589631888 ; 11 ; 3749 ; 140222558775040 ; 3 ; 6 ; ENTER
1589631888 ; 11 ; 3749 ; 140222550382336 ; 3 ; 4 ; TIMUP
1589631888 ; 14 ; 3749 ; 140222575675200 ; 5 ; -1 ; RECVD
1589631888 ; 14 ; 3749 ; 140222567167744 ; 5 ; 5 ; ENTER
1589631888 ; 11 ; 3749 ; 140222558775040 ; 3 ; 6 ; TIMUP
1589631888 ; 15 ; 3749 ; 140222575675200 ; 4 ; -1 ; RECVD
1589631888 ; 15 ; 3749 ; 140222550382336 ; 4 ; 2 ; ENTER
1589631888 ; 14 ; 3749 ; 140222567167744 ; 5 ; 5 ; TIMUP
1589631888 ; 17 ; 3749 ; 140222575675200 ; 1 ; -1 ; RECVD
1589631888 ; 15 ; 3749 ; 140222558775040 ; 4 ; 1 ; ENTER
1589631888 ; 15 ; 3749 ; 140222550382336 ; 4 ; 2 ; TIMUP
1589631888 ; 20 ; 3749 ; 140222575675200 ; 2 ; -1 ; RECVD
1589631888 ; 20 ; 3749 ; 140222567167744 ; 2 ; 3 ; ENTER
1589631889 ; 20 ; 3749 ; 140222567167744 ; 2 ; 3 ; TIMUP
1589631889 ; 21 ; 3749 ; 140222575675200 ; 2 ; -1 ; RECVD
1589631889 ; 21 ; 3749 ; 140222550382336 ; 2 ; 4 ; ENTER
1589631889 ; 15 ; 3749 ; 140222558775040 ; 4 ; 1 ; TIMUP
1589631889 ; 23 ; 3749 ; 140222575675200 ; 3 ; -1 ; RECVD
1589631889 ; 21 ; 3749 ; 140222567167744 ; 2 ; 6 ; ENTER
1589631889 ; 21 ; 3749 ; 140222550382336 ; 2 ; 4 ; TIMUP
1589631889 ; 24 ; 3749 ; 140222575675200 ; 5 ; -1 ; RECVD
1589631889 ; 24 ; 3749 ; 140222558775040 ; 5 ; 5 ; ENTER
1589631889 ; 21 ; 3749 ; 140222567167744 ; 2 ; 6 ; TIMUP
1589631889 ; 25 ; 3749 ; 140222575675200 ; 3 ; -1 ; RECVD
1589631889 ; 24 ; 3749 ; 140222550382336 ; 5 ; 2 ; ENTER
1589631889 ; 24 ; 3749 ; 140222558775040 ; 5 ; 5 ; TIMUP
1589631889 ; 26 ; 3749 ; 140222575675200 ; 1 ; -1 ; RECVD
1589631889 ; 26 ; 3749 ; 140222567167744 ; 1 ; 3 ; ENTER
1589631889 ; 24 ; 3749 ; 140222550382336 ; 5 ; 2 ; TIMUP
1589631889 ; 30 ; 3749 ; 140222575675200 ; 1 ; -1 ; RECVD
1589631889 ; 30 ; 3749 ; 140222558775040 ; 1 ; 1 ; ENTER
1589631889 ; 26 ; 3749 ; 140222567167744 ; 1 ; 3 ; TIMUP
1589631889 ; 30 ; 3749 ; 140222550382336 ; 1 ; 4 ; ENTER
1589631889 ; 31 ; 3749 ; 140222575675200 ; 5 ; -1 ; RECVD
1589631890 ; 30 ; 3749 ; 140222558775040 ; 1 ; 1 ; TIMUP
1589631890 ; 31 ; 3749 ; 140222567167744 ; 5 ; 6 ; ENTER
1589631890 ; 30 ; 3749 ; 140222550382336 ; 1 ; 4 ; TIMUP
1589631890 ; 32 ; 3749 ; 140222575675200 ; 3 ; -1 ; RECVD
1589631890 ; 32 ; 3749 ; 140222550382336 ; 3 ; 5 ; ENTER
1589631890 ; 33 ; 3749 ; 140222575675200 ; 3 ; -1 ; RECVD
1589631890 ; 32 ; 3749 ; 140222550382336 ; 3 ; 5 ; TIMUP
1589631890 ; 34 ; 3749 ; 140222575675200 ; 4 ; -1 ; RECVD
1589631890 ; 34 ; 3749 ; 140222558775040 ; 4 ; 2 ; ENTER
1589631890 ; 31 ; 3749 ; 140222567167744 ; 5 ; 6 ; TIMUP
1589631890 ; 35 ; 3749 ; 140222575675200 ; 5 ; -1 ; RECVD
1589631890 ; 35 ; 3749 ; 140222550382336 ; 5 ; 3 ; ENTER
1589631890 ; 34 ; 3749 ; 140222558775040 ; 4 ; 2 ; TIMUP
1589631890 ; 37 ; 3749 ; 140222575675200 ; 4 ; -1 ; RECVD
1589631890 ; 35 ; 3749 ; 140222567167744 ; 5 ; 1 ; ENTER
1589631891 ; 35 ; 3749 ; 140222550382336 ; 5 ; 3 ; TIMUP
1589631891 ; 39 ; 3749 ; 140222575675200 ; 2 ; -1 ; RECVD
1589631891 ; 39 ; 3749 ; 140222558775040 ; 2 ; 4 ; ENTER
1589631891 ; 39 ; 3749 ; 140222558775040 ; 2 ; 4 ; TIMUP
1589631891 ; 42 ; 3749 ; 140222575675200 ; 4 ; -1 ; RECVD
1589631891 ; 42 ; 3749 ; 140222550382336 ; 4 ; 5 ; ENTER
